family,scientific_name,common_name,lifestyle,mr_sample_size,mr_mass_grams,mr_temp_celcius,whole_organism_mr_watts,amat,amax,repro_output,rmax,m_rtype,trophic_position,tro_standard_error,whole_organism_mr_watts_fourth_root,mass_fourth_root,std_whole_organism_mr_watts_fourth,std_mass_fourth_root,std_trophic_position
carcharhinidae,Carcharhinus_leucas,bull_shark,pelagic,6,2750,29.63,3.82946208333333,9.5,27,2.25,0.190907874016428,as,4.3,0.46,1.3988928275475134,7.241577342575827,2.59660544615596,1.3627225354262842,1.1217306455349674
carcharhinidae,Carcharhinus_leucas,bull_shark,pelagic,6,2750,29.63,3.82946208333333,9.5,27,2.25,0.190907874016428,as,4.3,0.46,1.3988928275475134,7.241577342575827,2.59660544615596,1.3627225354262842,1.1217306455349674
carcharhinidae,Carcharhinus_leucas,bull_shark,pelagic,6,2750,29.63,3.82946208333333,9.5,27,2.25,0.190907874016428,as,4.3,0.46,1.3988928275475134,7.241577342575827,2.59660544615596,1.3627225354262842,1.1217306455349674
carcharhinidae,Carcharhinus_leucas,bull_shark,pelagic,4,2810,21.91,2.5317819,9.5,27,2.25,0.190907874016428,as,4.3,0.46,1.261410880297238,7.28075772998898,2.124560400526128,1.382857589932346,1.1217306455349674
carcharhinidae,Carcharhinus_leucas,bull_shark,pelagic,4,2810,21.91,2.5317819,9.5,27,2.25,0.190907874016428,as,4.3,0.46,1.261410880297238,7.28075772998898,2.124560400526128,1.382857589932346,1.1217306455349674
carcharhinidae,Carcharhinus_leucas,bull_shark,pelagic,4,2810,21.91,2.5317819,9.5,27,2.25,0.190907874016428,as,4.3,0.46,1.261410880297238,7.28075772998898,2.124560400526128,1.382857589932346,1.1217306455349674
carcharhinidae,Carcharhinus_melanopterus,blacktip_reef_shark,benthopelagic,8,1050,30,0.91289275,8.5,25,1,0.14078988953422,as,3.9,0.41,0.9774733814059033,5.692425097622216,1.149659387695792,0.5666031769980557,0.1619577392710595
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
carcharhinidae,Carcharhinus_plumbeus,sandbar_shark,pelagic,14,5075,24,2.20224753827833,18,40,2.1,0.116185294945653,as,4.5,NA,1.2181942164584723,8.440321927739193,1.9761757401270268,1.97876513109005,1.6016170986669218
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,14,328.9285714,29.64642857,0.395798144462522,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.793173942906317,4.258683839784079,0.5168662203302102,-0.17020572868594264,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,14,328.9285714,29.64642857,0.395798144462522,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.793173942906317,4.258683839784079,0.5168662203302102,-0.17020572868594264,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,14,328.9285714,29.64642857,0.395798144462522,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.793173942906317,4.258683839784079,0.5168662203302102,-0.17020572868594264,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,14,328.9285714,29.64642857,0.395798144462522,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.793173942906317,4.258683839784079,0.5168662203302102,-0.17020572868594264,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,14,328.9285714,29.64642857,0.395798144462522,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.793173942906317,4.258683839784079,0.5168662203302102,-0.17020572868594264,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,10,349.845,13.1445,0.32927495945875,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.7575122776925722,4.32482877416888,0.39442169055923526,-0.13621341908742282,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,10,349.845,13.1445,0.32927495945875,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.7575122776925722,4.32482877416888,0.39442169055923526,-0.13621341908742282,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,10,349.845,13.1445,0.32927495945875,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.7575122776925722,4.32482877416888,0.39442169055923526,-0.13621341908742282,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,10,349.845,13.1445,0.32927495945875,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.7575122776925722,4.32482877416888,0.39442169055923526,-0.13621341908742282,0.1619577392710595
serranidae,Centropristis_striata,black_sea_bass,benthopelagic,10,349.845,13.1445,0.32927495945875,2,15,13.8653404158325,0.728775581779795,as,3.9,0.19,0.7575122776925722,4.32482877416888,0.39442169055923526,-0.13621341908742282,0.1619577392710595
moronidae,Dicentrarchus_labrax,european_bass,pelagic,19,514,14,0.569726166666667,5.5,30,7.5047021174903,0.135111749311967,as,3.5,0.5,0.8687934571496233,4.761467011070145,0.7765062513701089,0.08817779498429512,-0.7978151669928483
moronidae,Dicentrarchus_labrax,european_bass,pelagic,19,514,14,0.569726166666667,5.5,30,7.5047021174903,0.135111749311967,as,3.5,0.5,0.8687934571496233,4.761467011070145,0.7765062513701089,0.08817779498429512,-0.7978151669928483
engraulidae,Engraulis_ringens,peruvian_anchovetta,pelagic,NA,12.6,15,0.0420825848333333,0.5,3,68.6807511188851,1.71781992605084,as,2.9,0.38,0.45292427924841633,1.8840509201876072,-0.6513829296075967,-1.390544944931474,-2.2374745263887106
engraulidae,Engraulis_ringens,peruvian_anchovetta,pelagic,NA,12.6,15,0.0420825848333333,0.5,3,68.6807511188851,1.71781992605084,as,2.9,0.38,0.45292427924841633,1.8840509201876072,-0.6513829296075967,-1.390544944931474,-2.2374745263887106
engraulidae,Engraulis_ringens,peruvian_anchovetta,pelagic,NA,12.6,15,0.0420825848333333,0.5,3,68.6807511188851,1.71781992605084,as,2.9,0.38,0.45292427924841633,1.8840509201876072,-0.6513829296075967,-1.390544944931474,-2.2374745263887106
engraulidae,Engraulis_ringens,peruvian_anchovetta,pelagic,NA,12.6,15,0.0420825848333333,0.5,3,68.6807511188851,1.71781992605084,as,2.9,0.38,0.45292427924841633,1.8840509201876072,-0.6513829296075967,-1.390544944931474,-2.2374745263887106
engraulidae,Engraulis_ringens,peruvian_anchovetta,pelagic,NA,12.6,15,0.0420825848333333,0.5,3,68.6807511188851,1.71781992605084,as,2.9,0.38,0.45292427924841633,1.8840509201876072,-0.6513829296075967,-1.390544944931474,-2.2374745263887106
engraulidae,Engraulis_ringens,peruvian_anchovetta,pelagic,NA,12.6,15,0.0420825848333333,0.5,3,68.6807511188851,1.71781992605084,as,2.9,0.38,0.45292427924841633,1.8840509201876072,-0.6513829296075967,-1.390544944931474,-2.2374745263887106
engraulidae,Engraulis_ringens,peruvian_anchovetta,pelagic,NA,12.6,15,0.0420825848333333,0.5,3,68.6807511188851,1.71781992605084,as,2.9,0.38,0.45292427924841633,1.8840509201876072,-0.6513829296075967,-1.390544944931474,-2.2374745263887106
gadidae,Gadus_macrocephalus,pacific_cod,benthopelagic,8,1500,11,0.811794989396279,4.4,25,104.236628079937,0.584832624875259,as,4.2,0.15,0.9492084410052767,6.223329772884783,1.0526115545221053,0.8394385234486162,0.8817874189689912
gadidae,Gadus_macrocephalus,pacific_cod,benthopelagic,8,1500,11,0.811794989396279,4.4,25,104.236628079937,0.584832624875259,as,4.2,0.15,0.9492084410052767,6.223329772884783,1.0526115545221053,0.8394385234486162,0.8817874189689912
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,12,371.1,10,0.239823375,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.6997982911113256,4.389072337068068,0.19626039030045184,-0.10319823659322154,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
gadidae,Gadus_morhua,atlantic_cod,benthopelagic,11,298.4,15,0.247654593333333,2.9,15,350.864044834248,0.917509351721204,as,4.1,0.18,0.7054424614699287,4.156231262255669,0.21563968123833172,-0.22285677092981124,0.6418441924030128
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,16,82.40625,20.6,0.0506575459447656,12.5,33,8,0.235347955699171,as,3.4,0.48,0.4744178671818965,3.012936910670825,-0.5775845735344278,-0.8104031329115541,-1.0377583935588255
